```csv
event_id,timestamp,subject_type,subject_id,access_point_id,direction,method,result,denial_reason,source_system,access_level_required,subject_access_level,correlated_visit_id
EVT000157,2025-01-06T09:40:41+01:00,EMPLOYEE,EMP014,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000158,2025-01-06T09:41:22+01:00,EMPLOYEE,EMP061,PARKING_GATE_1,IN,CARD,GRANTED,,PARKING_SYSTEM_01,Low,Medium,
EVT000159,2025-01-06T09:42:45+01:00,EMPLOYEE,EMP061,ENTRANCE_MAIN,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000160,2025-01-06T09:43:33+01:00,EMPLOYEE,EMP108,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_EAST,Low,High,
EVT000161,2025-01-06T09:44:18+01:00,EMPLOYEE,EMP155,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000162,2025-01-06T09:45:41+01:00,EMPLOYEE,EMP042,SECURITY_CONTROL_ROOM,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_01,High,High,
EVT000163,2025-01-06T09:46:22+01:00,EMPLOYEE,EMP042,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000164,2025-01-06T09:47:45+01:00,VISITOR,VIS002,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS002-20250106
EVT000165,2025-01-06T09:48:33+01:00,EMPLOYEE,EMP156,ICT_FLOOR_5_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000166,2025-01-06T09:49:18+01:00,EMPLOYEE,EMP023,EXECUTIVE_FLOOR_7,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_07,Restricted,Restricted,
EVT000167,2025-01-06T09:50:41+01:00,EMPLOYEE,EMP023,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Restricted,
EVT000168,2025-01-06T09:51:22+01:00,EMPLOYEE,EMP089,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000169,2025-01-06T09:52:45+01:00,EMPLOYEE,EMP078,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000170,2025-01-06T09:53:33+01:00,EMPLOYEE,EMP112,LEGAL_FLOOR_4_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000171,2025-01-06T09:54:18+01:00,VISITOR,VIS009,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS009-20250106
EVT000172,2025-01-06T09:55:41+01:00,EMPLOYEE,EMP145,FINANCE_FLOOR_6_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000173,2025-01-06T09:56:22+01:00,EMPLOYEE,EMP017,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000174,2025-01-06T09:57:45+01:00,EMPLOYEE,EMP082,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000175,2025-01-06T09:58:33+01:00,EMPLOYEE,EMP119,LEGAL_FLOOR_4_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000176,2025-01-06T09:59:18+01:00,EMPLOYEE,EMP119,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000177,2025-01-06T10:00:41+01:00,EMPLOYEE,EMP071,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000178,2025-01-06T10:01:22+01:00,EMPLOYEE,EMP098,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000179,2025-01-06T10:02:45+01:00,EMPLOYEE,EMP135,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000180,2025-01-06T10:03:33+01:00,VISITOR,VIS003,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_03,Medium,Low,VIS003-20250106
EVT000181,2025-01-06T10:04:18+01:00,EMPLOYEE,EMP012,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000182,2025-01-06T10:05:41+01:00,EMPLOYEE,EMP059,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000183,2025-01-06T10:06:22+01:00,EMPLOYEE,EMP106,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000184,2025-01-06T10:07:45+01:00,VISITOR,VIS010,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS010-20250106
EVT000185,2025-01-06T10:08:33+01:00,EMPLOYEE,EMP027,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000186,2025-01-06T10:09:18+01:00,EMPLOYEE,EMP074,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000187,2025-01-06T10:10:41+01:00,EMPLOYEE,EMP121,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000188,2025-01-06T10:11:22+01:00,EMPLOYEE,EMP048,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000189,2025-01-06T10:12:45+01:00,EMPLOYEE,EMP095,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000190,2025-01-06T10:13:33+01:00,EMPLOYEE,EMP142,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000191,2025-01-06T10:14:18+01:00,EMPLOYEE,EMP009,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000192,2025-01-06T10:15:41+01:00,VISITOR,VIS004,LEGAL_FLOOR_4_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_04,Medium,Low,VIS004-20250106
EVT000193,2025-01-06T10:16:22+01:00,EMPLOYEE,EMP066,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000194,2025-01-06T10:17:45+01:00,EMPLOYEE,EMP066,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000195,2025-01-06T10:18:33+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000196,2025-01-06T10:19:18+01:00,EMPLOYEE,EMP113,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000197,2025-01-06T10:20:41+01:00,EMPLOYEE,EMP040,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000198,2025-01-06T10:21:22+01:00,EMPLOYEE,EMP087,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000199,2025-01-06T10:22:45+01:00,EMPLOYEE,EMP134,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000200,2025-01-06T10:23:33+01:00,VISITOR,VIS011,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS011-20250106
EVT000201,2025-01-06T10:24:18+01:00,EMPLOYEE,EMP058,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000202,2025-01-06T10:25:41+01:00,EMPLOYEE,EMP105,ICT_FLOOR_5_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000203,2025-01-06T10:26:22+01:00,EMPLOYEE,EMP032,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000204,2025-01-06T10:27:45+01:00,EMPLOYEE,EMP079,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000205,2025-01-06T10:28:33+01:00,EMPLOYEE,EMP042,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000206,2025-01-06T10:29:18+01:00,EMPLOYEE,EMP042,SECURITY_CONTROL_ROOM,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_01,High,High,
EVT000207,2025-01-06T10:30:41+01:00,VISITOR,VIS001,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS001-20250106
EVT000208,2025-01-06T10:31:22+01:00,EMPLOYEE,EMP013,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000209,2025-01-06T10:32:45+01:00,EMPLOYEE,EMP050,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000210,2025-01-06T10:33:33+01:00,EMPLOYEE,EMP097,OPERATIONS_FLOOR_3_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000211,2025-01-06T10:34:18+01:00,EMPLOYEE,EMP144,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000212,2025-01-06T10:35:41+01:00,EMPLOYEE,EMP031,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000213,2025-01-06T10:36:22+01:00,EMPLOYEE,EMP068,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000214,2025-01-06T10:37:45+01:00,EMPLOYEE,EMP115,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000215,2025-01-06T10:38:33+01:00,VISITOR,VIS012,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS012-20250106
EVT000216,2025-01-06T10:39:18+01:00,EMPLOYEE,EMP002,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000217,2025-01-06T10:40:41+01:00,EMPLOYEE,EMP049,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000218,2025-01-06T10:41:22+01:00,EMPLOYEE,EMP096,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000219,2025-01-06T10:42:45+01:00,EMPLOYEE,EMP143,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000220,2025-01-06T10:43:33+01:00,EMPLOYEE,EMP020,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000221,2025-01-06T10:44:18+01:00,EMPLOYEE,EMP057,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000222,2025-01-06T10:45:41+01:00,EMPLOYEE,EMP104,ICT_FLOOR_5_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000223,2025-01-06T10:46:22+01:00,VISITOR,VIS005,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,VIS005-20250106
EVT000224,2025-01-06T10:47:45+01:00,EMPLOYEE,EMP151,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000225,2025-01-06T10:48:33+01:00,EMPLOYEE,EMP038,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000226,2025-01-06T10:49:18+01:00,EMPLOYEE,EMP085,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000227,2025-01-06T10:50:41+01:00,EMPLOYEE,EMP132,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000228,2025-01-06T10:51:22+01:00,EMPLOYEE,EMP019,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000229,2025-01-06T10:52:45+01:00,EMPLOYEE,EMP023,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Restricted,
EVT000230,2025-01-06T10:53:33+01:00,EMPLOYEE,EMP023,EXECUTIVE_FLOOR_7,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_07,Restricted,Restricted,
EVT000231,2025-01-06T10:54:18+01:00,VISITOR,VIS013,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS013-20250106
EVT000232,2025-01-06T10:55:41+01:00,EMPLOYEE,EMP119,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000233,2025-01-06T10:56:22+01:00,EMPLOYEE,EMP119,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000234,2025-01-06T10:57:45+01:00,EMPLOYEE,EMP066,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000235,2025-01-06T10:58:33+01:00,EMPLOYEE,EMP066,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000236,2025-01-06T10:59:18+01:00,EMPLOYEE,EMP113,CAFETERIA,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000237,2025-01-06T11:00:41+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000238,2025-01-06T11:01:22+01:00,EMPLOYEE,EMP153,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000239,2025-01-06T11:02:45+01:00,EMPLOYEE,EMP007,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000240,2025-01-06T11:03:33+01:00,EMPLOYEE,EMP054,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000241,2025-01-06T11:04:18+01:00,EMPLOYEE,EMP101,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000242,2025-01-06T11:05:41+01:00,VISITOR,VIS006,LEGAL_FLOOR_4_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_04,Medium,Low,VIS006-20250106
EVT000243,2025-01-06T11:06:22+01:00,EMPLOYEE,EMP148,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000244,2025-01-06T11:07:45+01:00,EMPLOYEE,EMP035,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000245,2025-01-06T11:08:33+01:00,EMPLOYEE,EMP082,ADMIN_FLOOR_2_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000246,2025-01-06T11:09:18+01:00,EMPLOYEE,EMP129,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000247,2025-01-06T11:10:41+01:00,EMPLOYEE,EMP016,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000248,2025-01-06T11:11:22+01:00,EMPLOYEE,EMP063,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000249,2025-01-06T11:12:45+01:00,VISITOR,VIS014,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS014-20250106
EVT000250,2025-01-06T11:13:33+01:00,EMPLOYEE,EMP110,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000251,2025-01-06T11:14:18+01:00,EMPLOYEE,EMP157,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000252,2025-01-06T11:15:41+01:00,EMPLOYEE,EMP044,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000253,2025-01-06T11:16:22+01:00,EMPLOYEE,EMP091,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000254,2025-01-06T11:17:45+01:00,EMPLOYEE,EMP138,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000255,2025-01-06T11:18:33+01:00,EMPLOYEE,EMP025,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000256,2025-01-06T11:19:18+01:00,EMPLOYEE,EMP072,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000257,2025-01-06T11:20:41+01:00,VISITOR,VIS007,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS007-20250106
EVT000258,2025-01-06T11:21:22+01:00,EMPLOYEE,EMP006,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000259,2025-01-06T11:22:45+01:00,EMPLOYEE,EMP053,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000260,2025-01-06T11:23:33+01:00,EMPLOYEE,EMP100,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000261,2025-01-06T11:24:18+01:00,EMPLOYEE,EMP147,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000262,2025-01-06T11:25:41+01:00,EMPLOYEE,EMP034,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000263,2025-01-06T11:26:22+01:00,EMPLOYEE,EMP081,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000264,2025-01-06T11:27:45+01:00,VISITOR,VIS015,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS015-20250106
EVT000265,2025-01-06T11:28:33+01:00,EMPLOYEE,EMP128,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000266,2025-01-06T11:29:18+01:00,EMPLOYEE,EMP005,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000267,2025-01-06T11:30:41+01:00,EMPLOYEE,EMP052,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000268,2025-01-06T11:31:22+01:00,EMPLOYEE,EMP099,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000269,2025-01-06T11:32:45+01:00,EMPLOYEE,EMP146,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000270,2025-01-06T11:33:33+01:00,EMPLOYEE,EMP033,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000271,2025-01-06T11:34:18+01:00,EMPLOYEE,EMP080,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000272,2025-01-06T11:35:41+01:00,EMPLOYEE,EMP127,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000273,2025-01-06T11:36:22+01:00,VISITOR,VIS008,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_03,Medium,Low,VIS008-20250106
EVT000274,2025-01-06T11:37:45+01:00,EMPLOYEE,EMP014,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000275,2025-01-06T11:38:33+01:00,EMPLOYEE,EMP061,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000276,2025-01-06T11:39:18+01:00,EMPLOYEE,EMP108,ICT_FLOOR_5_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000277,2025-01-06T11:40:41+01:00,EMPLOYEE,EMP155,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000278,2025-01-06T11:41:22+01:00,EMPLOYEE,EMP003,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000279,2025-01-06T11:42:45+01:00,EMPLOYEE,EMP040,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000280,2025-01-06T11:43:33+01:00,EMPLOYEE,EMP087,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000281,2025-01-06T11:44:18+01:00,VISITOR,VIS016,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS016-20250106
EVT000282,2025-01-06T11:45:41+01:00,EMPLOYEE,EMP134,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000283,2025-01-06T11:46:22+01:00,EMPLOYEE,EMP058,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000284,2025-01-06T11:47:45+01:00,EMPLOYEE,EMP105,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000285,2025-01-06T11:48:33+01:00,EMPLOYEE,EMP032,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000286,2025-01-06T11:49:18+01:00,EMPLOYEE,EMP079,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000287,2025-01-06T11:50:41+01:00,EMPLOYEE,EMP013,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000288,2025-01-06T11:51:22+01:00,EMPLOYEE,EMP050,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000289,2025-01-06T11:52:45+01:00,EMPLOYEE,EMP097,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000290,2025-01-06T11:53:33+01:00,EMPLOYEE,EMP144,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000291,2025-01-06T11:54:18+01:00,EMPLOYEE,EMP031,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000292,2025-01-06T11:55:41+01:00,VISITOR,VIS009,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,VIS009-20250106
EVT000293,2025-01-06T11:56:22+01:00,EMPLOYEE,EMP068,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000294,2025-01-06T11:57:45+01:00,EMPLOYEE,EMP115,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000295,2025-01-06T11:58:33+01:00,EMPLOYEE,EMP002,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000296,2025-01-06T11:59:18+01:00,EMPLOYEE,EMP049,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000297,2025-01-06T12:00:41+01:00,EMPLOYEE,EMP096,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000298,2025-01-06T12:01:22+01:00,EMPLOYEE,EMP143,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000299,2025-01-06T12:02:45+01:00,EMPLOYEE,EMP020,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
EVT000300,2025-01-06T12:03:33+01:00,EMPLOYEE,EMP057,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000301,2025-01-06T12:04:18+01:00,VISITOR,VIS017,ENTRANCE_MAIN,IN,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS017-20250106
EVT000302,2025-01-06T12:05:41+01:00,EMPLOYEE,EMP104,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,High,
EVT000303,2025-01-06T12:06:22+01:00,EMPLOYEE,EMP151,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Medium,
EVT000304,2025-01-06T12:07:45+01:00,EMPLOYEE,EMP038,CAFETERIA,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CF,Low,Low,
